"Country_code","Country_name","Series code","Series_name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","Income_group"
"PRK","Korea, Dem. Rep.","NY.GDP.MKTP.CD","GDP ($)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"PRK","Korea, Dem. Rep.","SP.POP.GROW","Population growth (annual %)",0,1,1.51,1.59,1.64,1.62,1.53,1.39,1.22,1.08,0.97,0.9,0.86,0.82,0.78,0.74,0.68,0.63,0.57,0.53,0.49,0.46,0.44,NA,"Low income"
"PRK","Korea, Dem. Rep.","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"PRK","Korea, Dem. Rep.","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,12.15,12.27,12.28,12.4,12.09,11.91,11.65,10.53,2.89,3.15,3.36,3.46,3.29,3.34,3.39,3.52,3.56,2.95,3.25,NA,NA,NA,"Low income"
"PRK","Korea, Dem. Rep.","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,3916,5714.1,5720.3,6239.3,4813.3,2532.1,1867.3,2005.7,3148.1,2912.6,2450.2,3112.4,3326.8,3452.1,3547,3481.3,3692.9,3033.6,3716.2,3512.7,NA,NA,"Low income"
"PRT","Portugal","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,1691.52,1705.68,1809.09,1780.87,1823.43,2015.7,1993.51,2092.91,2254.88,2409.47,2412.8,2410.82,2490.62,2406.72,2459.62,2508.87,2333.48,2385.06,2299.88,2266.26,2210.04,NA,"High income: OECD"
"PRT","Portugal","SP.POP.GROW","Population growth (annual %)",0,1,-0.41,0.39,0.28,0.11,0.24,0.29,0.28,0.34,0.4,0.44,0.51,0.65,0.73,0.7,0.58,0.45,0.33,0.23,0.13,0.09,0.1,NA,"High income: OECD"
"PRT","Portugal","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,3.36,2.78,1.77,1.64,1.29,0.59,1.11,2.04,2.45,0.93,5.71,5.14,1.33,4.49,0.9,2.12,5.46,1.28,1.86,1.15,0.65,NA,"High income: OECD"
"PRT","Portugal","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,271.09,286.56,307.75,284.78,289.75,298.52,279.69,281.06,291,311.55,291.79,285.7,301.54,279.12,283.36,290.73,259.39,258.17,241.37,NA,NA,NA,"High income: OECD"
"PRT","Portugal","SP.POP.TOTL","Population",0,0,9896000,9935000,9963000,9974000,9998000,10027000,10055000,10089000,10129000,10174000,10225836,10292999,10368403,10441075,10501970,10549424,10584344,10608335,10622413,10632482,10642841,NA,"High income: OECD"
"PRT","Portugal","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,97.2,102.76,NA,104.02,101.63,101.51,102.11,NA,101.74,101.89,101.08,101.89,NA,101.55,101.72,101.76,101.4,100.55,99.86,100.5,NA,NA,"High income: OECD"
"PRT","Portugal","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,103.78,100.66,105.91,106.55,108.32,115.15,110.17,111.18,114.48,118.06,114.34,112.78,116.54,114.46,115.86,117.82,108.39,108.45,104.72,105.93,102.04,NA,"High income: OECD"
"PRT","Portugal","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,5.91,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,NA,NA,"High income: OECD"
"PRT","Portugal","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,43725.31,48239.39,52372.09,47472.98,48767.43,52394.1,50886.96,53376.85,58055.94,64689.55,62966.06,62863.38,66820.07,61275.57,63175.08,65309.27,59108.37,60234.14,56310.45,NA,NA,NA,"High income: OECD"
"PRT","Portugal","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.12,NA,NA,NA,NA,NA,NA,NA,"High income: OECD"
"PRT","Portugal","SP.URB.TOTL","Urban population",0,0,4740184,4822449,4899803.4,4969046.8,5044990.8,5123797,5204468,5288653.8,5376473.2,5467507.6,5562854.78,5665266.65,5773126.79,5880413.44,5981922.11,6076468.22,6162205.08,6241944.31,6316086.77,6387995.19,6460204.49,NA,"High income: OECD"
"PRT","Portugal","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,14.6,13.5,12.4,11.5,10.7,10,9.3,8.7,8.2,7.7,7.2,6.6,6.1,5.6,5.2,4.9,4.6,4.4,4.1,3.9,3.7,NA,"High income: OECD"
"PRT","Portugal","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,4.42,4.86,5.26,4.76,4.88,5.23,5.06,5.29,5.73,6.36,6.16,6.11,6.44,5.87,6.02,6.19,5.58,5.68,5.3,NA,NA,NA,"High income: OECD"
"PRT","Portugal","SP.URB.GROW","Urban population growth (annual %)",0,1,0.68,1.72,1.59,1.4,1.52,1.55,1.56,1.6,1.65,1.68,1.73,1.82,1.89,1.84,1.71,1.57,1.4,1.29,1.18,1.13,1.12,NA,"High income: OECD"
"PRT","Portugal","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,37.4,37.37,37.5,37.69,37.83,37.96,38.09,38.2,38.28,38.35,38.4,38.38,38.34,38.31,38.33,38.39,38.51,38.66,38.85,39.05,39.26,NA,"High income: OECD"
"PRT","Portugal","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,7050,8040,9660,9890,10240,10990,11880,12170,12040,12110,12070,11690,11640,13070,15800,17990,18650,19920,21520,21830,21850,NA,"High income: OECD"
"PRT","Portugal","NY.GDP.MKTP.CD","GDP ($)",0,0,77579013528.34,87947086665.74,106040904588.66,93639961862.61,98251393659.42,116418999601.96,120986223030.93,115472955974.84,122555765805.88,126113360323.89,117014464713.47,120033199105.15,131886034255.6,161416365688.49,184794844573.58,191175943888.97,201060414656.88,231741573802.62,251925293880.69,234232186740.72,228538145695.36,NA,"High income: OECD"
"PRT","Portugal","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,1877.6,2160.5,1778.9,2033.4,2398.7,1993.8,2498.1,2220.7,3135.2,2829.3,2780.6,2632.2,2905.6,2629.1,2945.4,2027.3,3122.5,3463.3,3597.8,3455,NA,NA,"High income: OECD"
"PRY","Paraguay","SP.POP.GROW","Population growth (annual %)",0,1,2.63,2.57,2.5,2.44,2.38,2.32,2.26,2.21,2.16,2.12,2.08,2.04,2.01,1.98,1.94,1.9,1.86,1.83,1.8,1.78,1.76,NA,"Lower middle income"
"PRY","Paraguay","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,180.78,182.17,175.32,175.29,184.7,191.78,195.41,206.36,202.49,196.11,189.93,189.39,187.86,184.62,179.08,178.63,175.01,168.98,165.35,182.27,NA,NA,"Lower middle income"
"PRY","Paraguay","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,65.16,68.31,71.59,74.6,74.95,76.61,80.57,NA,91.31,88.72,91.87,93.55,93.59,95.87,94.42,94.77,93.93,94.52,94.17,93.4,NA,NA,"Lower middle income"
"PRY","Paraguay","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,133.14,128.25,145.59,157.74,180.22,193.65,182.53,198.19,211.52,214.7,181.97,184.67,188.48,189.54,182.83,166.56,166.08,161.43,151.87,NA,NA,NA,"Lower middle income"
"PRY","Paraguay","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,723.89,728.51,707.19,716.98,765.21,818.62,818.75,871.05,841.31,785.92,720.55,718.5,698.16,698.53,692.06,696.78,699.04,707.56,719.67,749.37,NA,NA,"Lower middle income"
"PRY","Paraguay","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,97.55,98.13,NA,98.4,98.31,99.19,99.04,99.25,98.95,98.49,98.45,98.28,98.12,98.27,98.67,99.06,99.32,99.29,99.52,99.66,NA,NA,"Lower middle income"
"PRY","Paraguay","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,50.1,49.3,48.1,46.4,44.4,42.7,41.1,39.3,38.1,36.7,35.3,34.1,32.7,31.5,30.5,29.4,28.4,27.4,26.2,25.4,24.6,NA,"Lower middle income"
"PRY","Paraguay","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,2.91,3.1,3.67,3.76,3.76,3.76,3.77,3.95,4.37,4.37,4.37,4.45,4.45,5.44,5.45,5.45,5.45,5.45,5.45,5.45,NA,NA,"Lower middle income"
"PRY","Paraguay","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,2262.54,2233.2,2621.91,2951.94,3498.32,3964.03,3751.34,4195.05,4503.08,4503.08,3689,3821.01,3898.02,4070.37,4088.7,3832.01,3986.03,4136.38,4118.04,NA,NA,NA,"Lower middle income"
"PRY","Paraguay","SP.POP.TOTL","Population",0,0,4243860,4354331,4464780,4575121,4685320,4795365,4905150,5014650,5124050,5233615,5343539,5453921,5564709,5675754,5786836,5897816,6008597,6119295,6230242,6341892,6454548,NA,"Lower middle income"
"PRY","Paraguay","SP.URB.TOTL","Urban population",0,0,2066759.82,2150168.65,2235068.87,2321416.4,2409191.54,2498385.16,2586976.11,2676820.17,2768011.81,2860693.96,2954977.07,3050923.41,3148512.35,3247666.44,3348263.31,3450222.36,3551080.83,3653219.12,3756835.93,3862212.23,3969547.02,NA,"Lower middle income"
"PRY","Paraguay","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,1190,1260,1440,1550,1580,1680,1710,1770,1650,1490,1350,1270,1090,1030,1080,1220,1400,1660,2130,2250,2940,NA,"Lower middle income"
"PRY","Paraguay","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,25.7,25.95,26.22,26.42,26.63,26.85,27.09,27.34,27.61,27.9,28.2,28.51,28.84,29.18,29.53,29.88,30.23,30.57,30.88,31.18,31.45,NA,"Lower middle income"
"PRY","Paraguay","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,0.53,0.51,0.59,0.65,0.75,0.83,0.76,0.84,0.88,0.86,0.69,0.7,0.7,0.72,0.71,0.65,0.66,0.68,0.66,NA,NA,NA,"Lower middle income"
"PRY","Paraguay","SP.URB.GROW","Urban population growth (annual %)",0,1,4.16,3.96,3.87,3.79,3.71,3.64,3.48,3.41,3.35,3.29,3.24,3.2,3.15,3.1,3.05,3,2.88,2.84,2.8,2.77,2.74,NA,"Lower middle income"
"PRY","Paraguay","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,1.46,1.38,1.82,1.09,1.98,1.28,1.71,2.66,4.32,1.3,1.47,1.31,0.2,0.49,0.54,0.72,1.87,1.69,1.65,1.44,2.31,NA,"Lower middle income"
"PRY","Paraguay","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,1979.3,1768.4,1966.8,1967.4,1790.4,2462.7,1989.6,2261.7,1998.2,2205.3,1844.5,2160.2,2090.4,2323.4,2445.8,2115.2,2422.6,2334.4,2681.3,2357.9,NA,NA,"Lower middle income"
"PRY","Paraguay","NY.GDP.MKTP.CD","GDP ($)",0,0,5264595869.25,6248792635.07,6445510897.82,6874792180.24,6940688924.3,8065811597.55,8744408795.7,8872095650.4,7915133552.91,7292038448.91,7071265939.08,6445764900.75,5045545608.57,5551643681.11,6949760482.96,7473231061.96,9275210016.39,12222355341.26,16873155276.09,14239629907.37,18474738675.96,NA,"Lower middle income"
"PYF","French Polynesia","SP.POP.TOTL","Population",0,0,195383,199464,203481,207494,211583,215798,220172,224667,229171,233532,237638,241448,245000,248357,251622,254870,258119,261345,264541,267685,270764,NA,"High income: nonOECD"
"PYF","French Polynesia","SP.POP.GROW","Population growth (annual %)",0,1,2.14,2.07,1.99,1.95,1.95,1.97,2.01,2.02,1.98,1.89,1.74,1.59,1.46,1.36,1.31,1.28,1.27,1.24,1.22,1.18,1.14,NA,"High income: nonOECD"
"PYF","French Polynesia","SP.URB.GROW","Urban population growth (annual %)",0,1,1.65,1.2,1.12,1.08,1.07,1.08,1.59,1.61,1.57,1.47,1.32,1.32,1.19,1.09,1.04,1.01,1.23,1.2,1.18,1.14,1.1,NA,"High income: nonOECD"
"PYF","French Polynesia","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,630.72,638.06,645.39,649.06,568.38,583.05,557.38,575.72,572.05,575.72,645.39,737.07,748.07,821.41,788.4,854.41,821.41,839.74,891.08,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,110.99,105.13,106.09,109.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,3.23,3.2,3.17,3.13,2.69,2.7,2.53,2.56,2.5,2.47,2.72,3.05,3.05,3.31,3.13,3.35,3.18,3.21,3.37,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,0.21,0.21,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","SP.URB.TOTL","Urban population",0,0,109219.1,110542.95,111792.46,113001.23,114212.5,115451.93,117307.64,119208.31,121093.96,122884.54,124522.31,126180.72,127694,129095.97,130440.84,131767.79,133395.9,135010.83,136608.97,138179,139714.22,NA,"High income: nonOECD"
"PYF","French Polynesia","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,15630,16370,17580,17660,17690,18100,17950,17410,16830,16360,15970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","NY.GDP.MKTP.CD","GDP ($)",0,0,3181206304.82,3267367609.9,3558215110.25,3694600399.89,3522272321.41,3982374845.93,3954696873.75,3567062511.87,3775160797.39,3797016068.7,3447543137.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"PYF","French Polynesia","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"QAT","Qatar","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,98.19,98.06,97.24,97.91,96.61,97.13,98.94,NA,94.76,100.5,100.1,104.28,103.84,106.69,108.89,113.48,116.07,118.9,119.78,119.97,NA,NA,"High income: nonOECD"
"QAT","Qatar","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,2897.4,2781.1,3145.4,3048.2,3169.7,3188,3377.7,3377,3362.5,3797.8,4099.4,4046.7,4163,3706.4,4121.6,3649.1,3635.8,3787,3970,4746.1,NA,NA,"High income: nonOECD"
"QAT","Qatar","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,0,0.15,0.15,0.38,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.74,0.74,0.74,0.74,0.74,0.74,0.74,NA,NA,"High income: nonOECD"
"QAT","Qatar","SP.URB.GROW","Urban population growth (annual %)",0,1,3.41,2.34,1.5,1.06,1.16,1.66,2.35,3.31,3.89,3.93,3.8,2.96,2.72,4.7,9.12,13.91,17.62,18.67,17.05,13.58,9.69,NA,"High income: nonOECD"
"QAT","Qatar","SP.POP.GROW","Population growth (annual %)",0,1,2.95,1.92,1.09,0.66,0.75,1.25,2.18,3.14,3.72,3.76,3.63,2.85,2.62,4.59,9.01,13.8,17.53,18.59,16.97,13.5,9.6,NA,"High income: nonOECD"
"QAT","Qatar","NY.GDP.MKTP.CD","GDP ($)",0,0,7360439207.65,6883516285.13,7646153766.45,7156593446.5,7374450565.49,8137911747.88,9059340116.93,11297801801.87,10255494737.41,12393131510.96,17759889598.05,17538461033.01,19363735705.68,23533790530.55,31675273812.4,43040108649.7,60496701553.2,80750821848.6,110712359446.65,98313183979.82,NA,NA,"High income: nonOECD"
"QAT","Qatar","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"QAT","Qatar","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,13098.37,14289.7,14818.97,15311.77,15312.86,15937.71,16411.32,18343.75,18628.31,19224.42,18029.42,19906.08,19889.08,20818.02,23599.08,20550.79,19244.31,19240.17,16513.33,14911.15,NA,NA,"High income: nonOECD"
"QAT","Qatar","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,69.71,71.19,65.88,66.2,67.73,63.49,53.26,NA,86.15,86.83,NA,NA,NA,99.38,NA,117.85,124.22,123.52,115.44,107.66,NA,NA,"High income: nonOECD"
"QAT","Qatar","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.53,760.34,725.97,819.04,844.26,909.35,845.46,791.89,636.13,NA,NA,NA,"High income: nonOECD"
"QAT","Qatar","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,24.86,36.6,54.9,62.52,61.04,61.48,62.11,68.63,59.04,55.11,58.77,49.5,49.33,55.01,62.61,63.21,58.49,57.66,49.05,NA,NA,NA,"High income: nonOECD"
"QAT","Qatar","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,20.8,19.7,18.5,17.6,16.8,16,15.3,14.5,13.9,13.3,12.7,12.2,11.6,11.1,10.7,10.2,9.8,9.4,9,8.6,8.2,NA,"High income: nonOECD"
"QAT","Qatar","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,0.07,0.62,0.52,1.01,1.79,1.15,3.74,3.7,3.39,0.91,1.42,1.68,3.22,2.66,3.79,5.81,5.79,5.82,3.41,8.26,NA,NA,"High income: nonOECD"
"QAT","Qatar","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"QAT","Qatar","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.11,305.77,292.72,309.97,318.2,295.64,278.17,264.24,214.16,203.71,NA,NA,"High income: nonOECD"
"QAT","Qatar","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,11774.74,17674.94,26802.1,30722.13,30223.41,30824.8,31825.89,36288.63,32401.61,31407.86,34730.16,30098.74,30788.13,35947.6,44777.74,51895.38,57223.54,67934.84,68477.56,NA,NA,NA,"High income: nonOECD"
"QAT","Qatar","SP.POP.TOTL","Population",0,0,473722,482926,488204,491420,495126,501371,512422,528787,548828,569870,590957,608057,624173,653500,715146,820986,978336,1178192,1396060,1597765,1758793,NA,"High income: nonOECD"
"QAT","Qatar","SP.URB.TOTL","Urban population",0,0,436771.68,447092.89,453834.44,458691.43,464032.09,471790.11,483008.98,499280.69,519081.52,539894.84,560818.19,577654.15,593588.52,622132,681534.14,783220.64,934115.21,1125880.28,1335191.78,1529380.66,1684923.69,NA,"High income: nonOECD"
"ROM","Romania","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,8.79,8.88,9.04,8.99,8.94,8.9,8.87,8.82,8.78,8.74,8.69,8.75,8.84,8.88,8.9,8.93,8.95,8.97,8.98,9,9.02,NA,"Upper middle income"
"ROM","Romania","NY.GDP.MKTP.CD","GDP ($)",0,0,38299106119.93,28846858763.09,25090303816.81,26361161947.64,30072623842.28,35477055618.92,35333677695.26,35285888482.05,42115494069.27,35592337082.86,37052636395.19,40180746113.18,45824529874.34,59507345650.25,75489440362.1,98913392471.97,122641508767.76,169282491900.09,200071062765.49,161110320401.4,161623662680.93,NA,"Upper middle income"
"ROM","Romania","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,97.67,99.35,99.93,99.28,100.96,101.05,100.45,99.35,100.05,100.26,100.33,100.2,100.36,100.41,100.26,100.27,99.93,99.25,98.89,99.18,NA,NA,"Upper middle income"
"ROM","Romania","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,96.16,NA,NA,77.74,NA,85.88,91.23,99.35,NA,103.37,102.02,95,87.7,89.67,93.02,98.89,100.74,120.38,96.01,96.25,NA,NA,"Upper middle income"
"ROM","Romania","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,3010.7,3191.6,2128.2,2422.6,2772.8,3085,2430.2,3498,2620.2,3178.4,1860.3,3005.2,2513.7,2534.1,3995.3,3334.2,3102.2,1642.9,3247.1,2824.6,NA,NA,"Upper middle income"
"ROM","Romania","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,37.4,36.3,35.1,34,33.1,32.2,31.2,30.2,29,27.9,26.8,25.7,24.5,23.3,21.9,20.5,18.9,17.4,16,14.8,13.6,NA,"Upper middle income"
"ROM","Romania","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,871.1,865.82,863.68,830.89,764.32,784.8,750.5,725.2,680.86,595.8,585.79,589.23,540.14,534.42,490.12,468.43,466.32,424.49,373.1,NA,NA,NA,"Upper middle income"
"ROM","Romania","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,158861.77,137530.84,125063.04,122133.1,116808.62,128524.68,127835.29,115987.21,103680.76,89639.82,89984.51,95672.03,92173.71,95939.72,95378.67,94960.63,102001.27,98422.28,94659.94,NA,NA,NA,"Upper middle income"
"ROM","Romania","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,1710,1430,1240,1190,1270,1470,1590,1520,1520,1580,1690,1750,1930,2310,3010,3920,4870,6430,8290,8320,7840,NA,"Upper middle income"
"ROM","Romania","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,0,0.14,0.31,0.36,1.13,1.18,0.74,3.44,4.82,2.92,2.8,2.88,2.5,3.1,8.53,6.55,9.29,5.86,6.94,3.01,2.14,NA,"Upper middle income"
"ROM","Romania","SP.POP.GROW","Population growth (annual %)",0,1,0.24,-0.09,-1.72,-0.15,-0.11,-0.22,-0.32,-0.24,-0.23,-0.2,-0.07,-1.4,-1.5,-0.28,-0.26,-0.23,-0.22,-0.19,-0.15,-0.15,-0.18,NA,"Upper middle income"
"ROM","Romania","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,6.85,5.93,5.49,5.37,5.14,5.67,5.65,5.14,4.61,3.99,4.01,4.32,4.23,4.41,4.4,4.39,4.72,4.57,4.4,NA,NA,NA,"Upper middle income"
"ROM","Romania","SP.POP.TOTL","Population",0,0,23207000,23185000,22789000,22755000,22731000,22681000,22608000,22554000,22503000,22457994,22443000,22132000,21803129,21742013,21684890,21634371,21587666,21546873,21513622,21480401,21442012,NA,"Upper middle income"
"ROM","Romania","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,341.36,323.18,322.96,309.02,280.2,282.62,278.58,278.98,266.88,239.94,235.58,225.57,222.26,218.76,198.77,188.61,181.78,170.12,155.36,148.21,NA,NA,"Upper middle income"
"ROM","Romania","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,2.82,2.85,4.26,4.4,4.59,4.64,4.64,4.64,4.64,4.65,4.7,4.71,4.71,4.79,4.79,7.11,7.11,7.11,7.11,7.11,NA,NA,"Upper middle income"
"ROM","Romania","SP.URB.GROW","Urban population growth (annual %)",0,1,1.6,0.21,-1.42,0.15,0.19,0.08,-0.51,-0.42,-0.41,-0.39,-0.25,-1.32,-1.42,-0.21,-0.19,-0.16,0.12,0.14,0.18,0.18,0.15,NA,"Upper middle income"
"ROM","Romania","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,2682.55,2214.17,2052.1,1996.16,1883.84,2040.63,2098.86,1978.37,1806.02,1607.42,1612.4,1654.81,1739.57,1806.31,1783.77,1767.37,1841.86,1830.62,1832.17,1601.76,NA,NA,"Upper middle income"
"ROM","Romania","SP.URB.TOTL","Urban population",0,0,12346124,12371516,12196672.8,12214884,12238370.4,12247740,12185712,12134052,12084111,12037484.78,12007005,11849472.8,11682116.52,11658067.37,11636111.97,11617657.23,11631434.44,11648239.54,11668988.57,11689634.22,11707338.55,NA,"Upper middle income"
"RUS","Russian Federation","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,101.49,NA,104.82,105.42,105.61,NA,NA,NA,NA,NA,NA,NA,NA,99.61,NA,98.89,98.63,98.34,98.04,NA,NA,NA,"Upper middle income"
